word,reading,example,,,level,meaning
微妙,びみょう,「血塗れの凶器持って、ニヤニヤ笑って、たぶん奇声あげながら襲い掛かってくる奴相手に、 おまえの剣道がちゃんと発揮できるかどうかはびみょうだぞ。自信あるのか？」,,,4,"subtle, delicate, fine questionable"
微笑,びしょう,人をそらさぬびしょうの奥で高性能の商業用頭脳を回転させ、 一介の小商船主から出発してどんどん財産をふやしていったのだ。,,,4,smile
匹,ひき,駆逐してやる この世から 一ぴき残らず,,,4,counter for small animals
匹敵,ひってき,「どう、今日一日は、凡人の何十億年にひってきする真理を得た？」,,,4,"to be a match for, to rival, to equal, to compare with, to be equivalent to"
描く,えがく,彼は人物をえがくのがうまいな。,,,4,"to draw, to paint, to sketch"
描写,びょうしゃ,そもそも刀を集めながら 「面倒だ　面倒だ」と言っている姿をびょうしゃしたりしたら まるでそなたがいやいや働いているようではないか,,,4,"depiction, description, portrayal"
浜,はま,今晩、はまで花火大会がありますよ。,,,4,"beach, seashore"
目敏い,めざとい,奈南川、葉鳥が死んだ後の会議中、電話がかかってきただろ あれはなんだ？ 紙村、お前は、本当にめざといな…,,,4,sharp sighted
敏感,びんかん,彼女は流行にびんかんだね。,,,4,"sensitive, alert, aware, susceptible"
怖い,こわい,私は犬がこわいです。,,,4,"scary, frightening, eerie, dreadful"
敷設,ふせつ,小官であれば回廊内に機雷をふせつし 侵入してくる敵の前進を阻みます,,,4,"laying (a railroad, pipes, naval mines, etc.), construction"
敷地,しきち,金持ちはテメエのしきち内だけで遊びやがれ,,,4,"site, plot, lot, grounds"
敷く,しく,ドロイゼン アルテナ星域に広範な機雷原をしく 600万機の自動追尾機雷を用意せよ はっ,,,4,"to spread out, to lay out"
普通,ふつう,君の動揺と憎悪はふつうじゃない  君と実の父親の間に何があったのかは知らんが...,,,4,"general, ordinary, usual"
浮かぶ,うかぶ,沖にボートがうかんでいます。,,,4,"to float, to be suspended"
浮力,ふりょく,そうなのか？ でも 水ん中じゃ体がうくから かえって楽だろ？ ふりょくで 膝に負担がかからねえし 運動選手のリハビリにはいいんじゃねえか？,,,4,"buoyancy, floating power"
腐る,くさる,リンゴがくさっている。,,,4,"to rot, to go bad"
腐敗,ふはい,身元不明の遺体が多数見つかっている いずれもふはいが進んでいて　確認が難しい,,,4,"decomposition, putrefaction, putrescence"
皮膚,ひふ,ひふの色で人種の等級をきめようとするのが一つ。,,,4,skin
天賦,てんぷ,「莫迦な……？　いくら、あの娘にてんぷの才が有ったとして、 ニトクリスの鏡が生み出す虚像があれ程の力を持つ筈がない！」,,,4,"natural (e.g. talent), innate, inborn, inherent"
月賦,げっぷ,新しい車をげっぷで買いました,,,4,"monthly installment (instalment), monthly payment"
舞う,まう,父さんは体が弱いのにどうして あんな雪の中で長い間 まいをまえるの？,,,4,dance
幅,はば,この道ははばが狭いので気をつけて運転してください。,,,4,"width, breadth"
全幅,ぜんぷく,配下の非礼を詫びさせていただきます。 彼女たちは、私がぜんぷくの信頼を寄せる円卓の騎士ですの。,,,4,"* full, wholehearted, utmost, all, every * overall width"
払う,はらう,私がはらいましょう。,,,4,"to pay (e.g. money, bill)  to brush off, to wipe away"
噴火,ふんか,島でかざんがふんかしたよ。,,,4,"eruption, volcanic eruption"
噴水,ふんすい,清掃局の高橋です 中央ふんすい塔の前なんですが ずっと ホログラムにノイズが出てまして…,,,4,water fountain
人柄,ひとがら,私は彼女のひとがらに好感をもった,,,4,"personality, character, personal appearance, gentility"
事柄,ことがら,あんたが教わってきたことがらは全て理詰めのセオリーだ それが どれだけ無意味なもんか すぐに思い知る羽目になるだろうさ,,,4,"matter, thing, affair, circumstance"
壁,かべ,かべに絵が掛かっている。,,,4,"wall, partition"
岸壁,がんぺき,がんぺきも高く 点在する20門の砲台で どこからでも狙える,,,4,"quay, wharf, jetty"
舗装,ほそう,「イゼルローン回廊は叛乱軍兵士の死屍をもってほそうされたり」,,,4,"pavement, road surface"
店舗,てんぽ,てんぽ限定なんて公式もホント クソなことするよな,,,4,"shop, store"
捕まえる,つかまえる,少年は網でその蝶をつかまえた。,,,4,"to catch, to arrest, to seize"
峰,みね,みねからの 景色は最高です,,,4,"peak, summit"
最高峰,さいこうほう,探窟家のさいこうほう　白笛 彼らは自らが発掘した奈落の遺物で武装し それぞれを体現した異名で呼ばれている,,,4,"highest peak, highest mountain"
抱える,かかえる,弱冠17歳にして 3000人の弟子をかかえる 糸色流華道の師範をなさっております,,,4,to hold or carry under or in the arms
抱く,いだく,ポプラン中佐 以後ユリアンに対して 指揮権に疑義をいだき 司令部の権威を傷つけるような言動は許さん,,,4,"to embrace, to hold in the arms (e.g. a baby), to hug"
鉄砲,てっぽう,「けど、父親はヤクザ」「広島で破門され、今もてっぽう玉に怯えて暮らしている」,,,4,gun
砲撃,ほうげき,ユピーの翼やほうげきのみならず 私の「スピリチュアルメッセージ」も,,,4,"bombarding, shelling, bombardment"
傍観,ぼうかん,「その場にいた人々の証言によれば」 「千早は弟を助けようともせず」 「ただぼうかんしていたという」,,,4,"looking on, remaining a spectator"
傍ら,かたわら,すぐかたわらには屋根の壊れた仏堂,,,4,"side, edge, beside, besides"
傍若無人,ぼうじゃくぶじん,あ… あの歳納先輩がノックして入ってきましたわ 櫻子レベルでぼうじゃくぶじんなあの方が…,,,4,"behaving outrageously as though there were no one around, acting without consideration for others"
坊さん,ぼうさん,お寺からおぼうさんが出て来ましたよ。,,,4,"Buddhist priest, monk"
寝坊,ねぼう,相変わらず朝ねぼうのようだな,,,4,"sleeping in late, oversleeping"
帽子,ぼうし,簔ぼうしをかぶった専門の猟師が、草をざわざわ分けてやってきました。  そこで二人はやっと安心しました。,,,4,"hat, cap"
脱帽,だつぼう,「声だけでそこまで可愛さを演出するおまえの才能にはだつぼうするし、正直憎いくらいだが、 複雑な形で絡み合っていくおれたちの両足がより強烈に何かを語っているとは思わないか」,,,4,removing one's hat
忙しい,いそがしい,暮れは用事が多くていそがしいです。,,,4,"busy, occupied, hecti"
多忙,たぼう,話があるなら この場で済まそう お互い たぼうな身の上だろ？,,,4,"being very busy, busyness"
冒険,ぼうけん,この物語は 謎の石仮面に纏わる 二人の少年の数奇な運命を追うぼうけん譚である,,,4,"adventure, venture"
冒頭,ぼうとう,ぼうとうの話題は葉鳥氏の死の事、会議の内容は誰を殺すか…  そうですね？,,,4,"beginning, start, outset"
大凡,おおよそ,ええ　おおよそのことは聞きました,,,4,"about, roughly generally"
平凡,へいぼん,私の食生活なんて とてもへいぼんなものだと思うけれど,,,4,"ordinary, common, commonplace"
盆,ぼん,母が料理をおぼんに乗せたの。,,,4,tray
盆地,ぼんち,ぼんちは夏、とても暑いんだ。,,,4,basin (e.g. between mountains)
自慢,じまん,私のじまんの娘も時には考えることより感じることの方を 重んじてくれればいいと思うのだがな,,,4,"pride, boast"
我慢,がまん,ひとつひとつはがまんできる事でも 積み重なれば いつか擦り切れてしまうものよ,,,4,"patience, endurance, perseverance"
漫画,まんが,あー　私も読んでないまんがとか枕元に溜まってるけど、 つい新しいのに手を出しちゃうんだよねー,,,4,"cartoon, comic, comic strip"
散漫,さんまん,タツミを逃がしたのも注意さんまんだが それより何より ナイトレイドを逃がしたというのが情けない,,,4,"vague, desultory, distracted"
眠る,ねむる,昨日は8時間ねむりました。,,,4,to sleep
仮眠,かみん,お疲れでしたらかみん室へ行かれては,,,4,"nap, doze"
矛,ほこ,私はね　君のような最強の盾を持っているわけでも すべてを貫く最強のほこを持っているわけでもない,,,4,"lance, pike"
霧,きり,きりの深い夜のことでした。,,,4,"fog, mist"
濃霧,のうむ,ルドルフは、いわばのうむのたちこめる世界に登場した輝けるスーパー・ノバであったのだ。,,,4,"heavy fog, dense fog, thick fog"
娘,むすめ,私のむすめはアメリカにいます。,,,4,"daughter, girl (i.e. a young, unmarried woman)"
生娘,きむすめ,彼女は１６歳　正真正銘のきむすめ,,,4,"virgin, innocent young woman"
茂る,しげる,森の神様が砂原を旅する人々のために木や竹を生やして、真青にしげりました。,,,4,"to grow thickly, to be in full leaf, to be rampant, to luxuriate, to be luxurious"
繁茂,はんも,「雑草のはんもした空き地」,,,4,"luxuriant growth, rankness (of weeds)"
猛者,もさ,まさか… こんなところで あのようなもさと遭遇するとは…,,,4,"tough guy, wild one, fearless fighter"
猛暑,もうしょ,扇風機だけでもうしょをやり過ごした,,,4,"heat wave, fierce heat"
網,あみ,少年はあみでその蝶を捕まえた。,,,4,"nt, netting"
法網,ほうもう,だがルビンスキーをほうもうにかけたのは あの軍務尚書だが 卿はそれについて どう思っているのだ ﾋﾞｯﾃﾝﾌｪﾙﾄ？,,,4,"net of the law, justice"
黙る,だまる,彼はいつもだまって仕事をします。,,,4,"to be silent, to say nothing"
指紋,しもん,「高島さんの携帯から、高島さんのしもん……それとあなたのしもんが検出されたわ……」,,,4,fingerprint
波紋,はもん,あれは一体 な…なんだ あのはもんは,,,4,"ripple, ring on the water"
活躍,かつやく,「ううむ、凄いかつやくだった。さすがアシュバル様の妹君じゃ」,,,4,"activity (esp. energetic), great efforts, conspicuous service"
雄,おす,うちの猫はおすです。,,,4,"male (animal, plant)"
英雄,えいゆう,まさか石仏如きに義理立てして 本当に人助けをして来るとはな やはり 真のえいゆう好漢は 見掛けによらぬものらしい,,,4,"hero, heroine, great person"
与える,あたえる,そのニュースは彼に大きなショックをあたえた。,,,4,"to give (esp. to someone of lower status), to bestow"
供与,きょうよ,故に 他国の干渉は必然です 共和国への借款から始まり、武器きょうよや義勇兵派兵もありうるかと,,,4,"giving, provision, furnishing"
与党,よとう,彼はよとうのメンバーです,,,4,"ruling party, government party, party in power, government"
誉れ,ほまれ,ほまれ高き銀翼突撃章をここに授与する,,,4,"honour, honor"
名誉,めいよ,ヤン提督 君は公人としての国家のめいよを擁護する立場にある,,,4,"honor, honour, credit, prestige"
溶ける,とける,暑さでアイスクリームがとけてしまった。,,,4,"to melt, to thaw, to fuse"
溶岩,ようがん,この女の体ごと爆裂して 貴様ら全員ようがん弾のような俺の血液でぶっ殺してやる,,,4,lava
童謡,どうよう,えっと… えー “かえるのうた”とかかな  それってどうようじゃ？,,,4,"children's song, nursery rhyme"
踊る,おどる,彼女はクラブでおどるのが好きです。,,,4,to dance (orig. a hopping dance)
舞踊,ぶよう,死のぶようか？,,,4,"dancing, dance"
右翼,うよく,その法案にうよくが反対しています,,,4,right-wing (politics)
翼,つばさ,それが集まるつばさの部分はあっ その… 性感帯として…,,,4,wing
頼る,たよる,人にたよらないで、自分でやってごらん。,,,4,"to rely on, to depend on, to count on"
頼む,たのむ,私はハンバーガーをたのみました。,,,4,"to request, to beg, to ask"
雷,かみなり,かみなりが鳴っています。,,,4,"lightning, thunder, thunderbolt"
雷雨,らいう,彼らはいつもさみだれの前 頃 現れて らいうが止む頃　山から姿を消すのだった,,,4,thunderstorm
絡む,からむ,「……何だよアウグストゥス。まだからむ気か？」,,,4,"to entangle, to entwine"
連絡,れんらく,仕事が終わったられんらくします。,,,4,"to contact, to get in touch"
欄,らん,お名前は上のらんにお書きください。,,,4,"section (e.g. in a newspaper), column, page"
離れる,はなれる,｢イゼルローンは同盟にとって最大の要衝だ｣ ｢その司令官がなんで任地をはなれるものか｣,,,4,"to be separated, to be apart"
粒子,りゅうし,もし撃てばりゅうしに引火して 全員めでたく宇宙の藻屑と化すぜ,,,4,"particle, grain"
粒,つぶ,その子は大つぶの涙を浮かべていたの。,,,4,"grain, bead, drop"
慮る,おもんぱかる,たとえ　余をおもんぱかってのことだとしても 余に対する偽りは　背信と心得。,,,4,"to consider carefully, to deliberate thoroughly, to think over"
考慮,こうりょ,それにヤンも恐らく 娘の任を解き イゼルローンに軟禁でもしているだろう こうりょする必要はない 分かりました,,,4,"consideration, taking into account"
遠慮,えんりょ,『ここら辺、全部を真っ平らにして、みんな殺しちゃうとか。 それならもう誰にえんりょすることなく思いっきり……』,,,4,"reserve, constraint, restraint, modesty"
治療,ちりょう,あとちりょう中の痛みを和らげる為にゲームもできるとか,,,4,"medical treatment, cure"
医療,いりょう,私の？ いりょうサイバネティック関係の記事をね  はぁ 昔の話は嫌い,,,4,"medical care, medical treatment"
隣,となり,となりの家には犬がいます。,,,4,"next (to), adjoining, adjacent"
隣人,りんじん,そう　ヤツらは決して友人じゃない ただの奇妙なりんじんだ 気を許すもんじゃない,,,4,"neighbour, neighbor, neighbourhood"
涙,なみだ,彼女の目からなみだがこぼれた。,,,4,"tear, tears"
落涙,らくるい,フン 貴様らごときになみだを見せる俺ではない よしんばらくるいしたとて俺のなみだは俺が拭く 他人の手は借りん,,,4,shedding tears
麗しい,うるわしい,これで カエル相手に 引き下がったなんて知れたら 美しくもうるわしいアクア様の 名が廃るわ！,,,4,"beautiful, lovely"
流麗,りゅうれい,ネテロの一連の動作はこの上なくりゅうれいかつ緩やかに行われたよう ピトーは感じたが…,,,4,"fluent, flowing, elegant"
齢,よわい,このよわいで言うのもなんですが、私は幼さなど とっくに捨て切っていたつもりでした。,,,4,(one's) age
年齢,ねんれい,そのねんれいで前線は対外的にもよろしくないのだろう,,,4,"age, years"
暦,こよみ,こよみの上では今日から冬ですね。,,,4,"calendar, almanac"
西暦,せいれき,申請の年月日をせいれきで書いてください。,,,4,"Common Era, CE"
劣る,おとる,ん あははは… 虫螻にもおとる 定命の者よ そのちっぽけな腕で 何ができると,,,4,"to be inferior to, to be less good at"
劣悪,れつあく,もし私がルドルフ大帝の時代に生まれていたら れつあく遺伝子排除法に引っ掛かって 処分されていたでしょう,,,4,"inferior, coarse, poor quality"
猛烈,もうれつ,彼はもうれつに働いた,,,4,"fierce, intense, severe, violent, strong"
強烈,きょうれつ,というわけだ カズマ こんなきょうれつなのは初めてだ,,,4,"strong, intense, severe"
恋,こい,彼女はこいをしてきれいになったね。,,,4,(romantic) love
恋愛,れんあい,それでも一応 とっかかりとして 言うだけのことは言っておくけれど れんあい関係の縺れだと思っておいて,,,4,"love, love-making, passion"
露,つゆ,知らねぇんだな!?　全然からきし微塵にもつゆほどにも知らねぇんだな!?　てめぇ勢いだけで飛び出しやがって、チクショウっ！,,,4,dew
暴露,ばくろ,友人が私の過去をばくろした,,,4,"disclosure, exposure, revelation"
野郎,やろう,このやろう その顔付きと言葉訛りは ドイツ人か,,,4,"guy, fellow, chap, buddy"
新郎,しんろう,そしてしんろうはブリアニア帝国第一皇子 オデュッセウスとかいう人,,,4,bridegroom
惑わす,まどわす,まどわされんなよ　スージーQの意志ではないぜ,,,4,"to bewilder, to perplex, to puzzle"
惑星,わくせい,カイザー･ラインハルトはわくせいフェザーンに帰着した,,,4,planet
迷惑,めいわく,人にめいわくをかけてはいけません。,,,4,"trouble, bother, annoyance"
腕,うで,彼のうでは太い。,,,4,"arm, skill, efforts, ability"
手腕,しゅわん,テレビ屋らしい発想だなぁ しかししゅわんは認めよう あれだけの時間でよくも…,,,4,"ability, capability, skill"
煙草,たばこ,「現在、政府与党でもたばこを特定保健用食品にしようという動きが活発です」,,,4,"tobacco, cigarette, cigaret"
吹雪く,ふぶく,途中でふぶいてきたから,,,4,to blow snow violently
団扇,うちわ,ねえ　お姉ちゃん　クーラー付けない？ またあんたはすぐそういうのに頼らないで うちわとかで我慢しなー,,,4,"uchiwa, type of traditional Japanese handheld fan"
経緯,いきさつ,そのいきさつを知ったのはちょうど一年が過ぎた頃だった,,,4,"details, particulars, whole story, sequence of events"
悪戯,いたずら,いたずらもここまで手が込んでくると、‌まぁまぁかな‌,,,4,"mischief, prank, trick, practical joke"
却って,かえって,しかしカイザーの人事に異を唱えるわけにもいきますまい かえって事を荒立ててしまいます,,,4,"on the contrary, rather, all the more, instead"
二十歳,はたち,妹は来年、はたちになります。,,,4,20 years old
為替,かわせ,インターネットでかわせレートをチェックしよう,,,4,"money order, draft exchange (e.g. foreign)"
御髪,おぐし,安いガムの臭いのするシャンプーなんて使ってませんっ！ 千里ちゃん おぐしが…,,,4,hair
白髪,しらが,祖父はしらがが少ないほうです。,,,4,"white hair, grey hair, gray hair"
老舗,しにせ,遅い！ 遅すぎるよ いくらしにせだからって 味は守っても心は守れないよ,,,4,"old shop, shop of long standing"
召集,しょうしゅう,ペンタゴン？　すぐですか？ では しょうしゅうだ,,,4,"convening, calling together (e.g. parliament), call-up (for military service)"
抱負,ほうふ,ボクシングをするにあたっての目標やほうふなどのインタビューもある,,,4,"aspiration, ambition, pretension"
丹精,たんせい,私がたんせい込めて作った最高級機械鎧を,,,4,"working earnestly, sincerity, diligence, effort, pains"
唐変木,とうへんぼく,仕事はできるけど女心の分からないとうへんぼくだったわ,,,4,"oaf, bigot"
門出,かどで,お嬢！ 笑いなさい新三郎 これは新しいかどでなんだから わたくし頑張るわ,,,4,"leaving one's own house (e.g. when going to war), departure, starting a new life"
弐,に,「――結界器、に番機、陸番機、拾番機、大破。いち番機、参番機、伍番機、漆番機、捌番機、中破。玖番機、小破……基地の結界能力は３０％の出力まで減少してます」,,,4 「二」の大字。,two
壱,いち,「――結界器、に番機、陸番機、拾番機、大破。いち番機、参番機、伍番機、漆番機、捌番機、中破。玖番機、小破……基地の結界能力は３０％の出力まで減少してます」,,,4 数字「一」の大字。,one
