word,reading,example,,,level,meaning
湖畔,こはん,こはん修道会と一人の学者を押し立てて 巨大な利益を独占していると かの「同盟」まで巻き込み 多額の戦費を蓄えているそうではないか,,,3,lake shore
藩,はん,素浪人か… はんがなくなる前にだっぱんしよう,,,3,"feudal domain, fief"
藩主,はんしゅ,あの奇策士は どこぞのはんしゅの娘だったのだろう 世が世なら一国一城の姫というところだ,,,3,"feudal lord, daimyo"
野蛮,やばん,少尉 我々は戦時国際法を無視するやばんな集団ではないのだぞ,,,3,"savage, barbarous, barbaric, uncivilized"
蛮勇,ばんゆう,くだらん 人はそれをばんゆうと呼ぶのだよ,,,3,"foolhardiness, recklessness, savage valour"
卑しい,いやしい,｢やはりｸﾞﾘｭｰﾈﾜﾙﾄ伯爵夫人などといっても しょせんは下賤の身｣ ｢陛下に隠れ 身分いやしい男と密通していたのだ｣と,,,3,"owborn, humble, lowly vulgar, coarse"
卑屈,ひくつ,なんで 羽川に対して そこまでひくつなんだ？,,,3,"menial, meanness, servility, abject"
卑劣,ひれつ,「狭量悪辣ひれつ外道佞人奸物畜獣駄六愚昧蒙昧暗迷妄者小人曲物低俗堕落、亡八輩の護摩の灰」,,,3,"mean, contemptible, despicable, dirty, foul"
分泌物,ぶんぴつぶつ,「他にもいくつか不審な点があります。体内ぶんぴつぶつ、発汗、脱毛等から、 富竹さんはお亡くなりになる直前、極度の興奮状態だったようなのです」,,,3,secretion
碑,ひ,カイザー･ラインハルトが大親征における戦没者のひに慰霊を済ませ 司令部に隣接した迎賓館に移ったのは21時10分であった,,,3,stone monument bearing an inscription (esp. memorial for future generations)
墓碑,ぼひ,だが 彼がそのぼひに刻んだのは マイン ･ フロイント 我が友 の一言であった,,,3,"gravestone, tombstone"
姫,ひめ,「はあ……やっぱりおひめ様が諸国漫遊は　無理があったのかしら……」,,,3,"young lady of noble birth, princess"
美姫,びき,“救われしびきは勇者の腕に身を寄せる”,,,3,"beautiful maiden, beauty"
漂う,ただよう,古からの屍臭をただよう密室で幼子が門を開く時,,,3,"to drift, to float"
漂流,ひょうりゅう,そうだ 敵艦に致命傷を与えず 動力部だけを破壊して ひょうりゅうさせるのだ,,,3,"drifting, drift, being adrift"
苗木,なえぎ,お前さんたちは大樹のなえぎを見て それが高くないと笑う愚を犯してるのかもしれんぞ,,,3,"seedling, sapling, young tree"
種苗,しゅびょう,在来作物とは ある地域で世代をこえて 栽培者自身によって   しゅびょうの保存が続けられてきた作物です,,,3,seeds and seedlings eggs and hatchlings
切符,きっぷ,片道きっぷで地獄行きの代物ですよ,,,3,ticket
疑問符,ぎもんふ,《ぎもんふは余計だが諒承した！　これより正宗は湊斗景明の刃たらん！》,,,3,question mark
赴く,おもむく,君がいずれおもむくべき所へ 運ばれていっただけだ,,,3,"to go in the direction of, to proceed toward"
赴任,ふにん,来週　ふにんされる　アリア１１の新総督だ ただの学生が　総督と？,,,3,"moving to a different location to start a new job, (proceeding to) new appointment"
封鎖,ふうさ,ご安心下さい　作戦開始と同時に 周辺道路 及び山道をふうさします,,,3,blockade
封建,ほうけん,「露帝はほうけん制度の維持に固執している国だ。　 皇帝と貴族はそうするだけが生き延びる道だと思っているし……それはあながち間違いでもない」,,,3,feudalistic
伏せる,ふせる,亡者の谷を抜けるためにはぜひとも彼女の協力が必要だ 応じないなら こちらから出向いて 説きふせるしかない,,,3,"to turn over (face down), to lay face down"
潜伏,せんぷく,下手人のせんぷく先を教えよう,,,3,"concealment, hiding, ambush"
降伏,こうふく,見てのとおり あなた方の頼む首飾りは破壊しました この上は無益な抵抗をやめて こうふくするよう勧告します,,,3,"capitulation, surrender, submission"
覆う,おおう,暗澹たる雲が全天をおおう,,,3,"to cover, to hide, to conceal, to wrap, to disguise"
覆す,くつがえす,決してくつがえることのないあらかじめ決められた地位,,,3,"to overturn, to capsize, to upset"
覆面,ふくめん,ふくめんをした男たちが店に押し入った,,,3,"mask, veil, disguise"
転覆,てんぷく,冒険者 サトウ・カズマ 貴様には現在 国家てんぷく罪の容疑がかけられている,,,3,"overturning, capsizing"
墳墓,ふんぼ,汝らもか このふんぼに来たのは正解だな,,,3,"grave, tomb"
古墳,こふん,縄文時代の住居跡やこふんが検出されています,,,3,"ancient burial mound, barrow, tumulus"
紛れる,まぎれる,痛い！ どさくさにまぎれて何してんだ,,,3,"to disappear into, to be lost in"
紛争,ふんそう,長年あの国ではふんそうが続いていました,,,3,"dispute, conflict, trouble, strife"
紛失,ふんしつ,ふんしつしたという書類を作ったわ これでみんな処分されずにすむね,,,3,"loss, going missing"
口癖,くちぐせ,「拙者にときめいてもらうでござる」 そんなくちぐせをつけられたら悲惨だ,,,3,"pet saying, favorite phrase"
癖に,くせに,大体あんた、 運動神経いいくせになんで浮輪なんて持ってんのよ,,,3,"and yet, though, when, in spite of"
性癖,せいへき,しかし こうも堂々と命令されると 強く抵抗できない自分のせいへきが情けない,,,3,"disposition, inclination, characteristic, idiosyncrasy"
稲穂,いなほ,実りすぎたいなほが重い頭を垂れるように 必ず手から零れ落ち　土へと横たわるのだ,,,3,ear (head) of rice
穂先,ほさき,おっきいの採れたーん 刺身にするのはほさきが黄色いのが いいんだよな,,,3,"ear (e.g. of wheat), tip (e.g. of brush or spear), spearhead"
募る,つのる,モラウはハンターをつのって 針人間を捕獲　回収してくれ。,,,3,"to grow violent, to become stronge to solicit help, participation, etc."
募集,ぼしゅう,この街に来る前に“エリス教プリーストぼしゅう”の紙を 冒険者ギルドのメンバーぼしゅうの掲示板に… 背教者め！,,,3,"recruitment, invitation, selection"
応募,おうぼ,でも この前 おうぼしたら...返送されてきた原稿の中に... “またおうぼ待ってます”って 手紙が入っててさ,,,3,"application, subscription, entry (competition, raffle, etc.)"
慕う,したう,シャルル なぜ今になってV.V.のコードを奪った？ なぜあれだけしたっていた兄を殺した？,,,3,"to yearn for, to long for, to pine for"
思慕,しぼ,そして何よりも 覚えていない 亡き母が買ったものというしぼの情もある,,,3,"yearning, longing for, deep affection"
名簿,めいぼ,これが参加者のめいぼです。,,,3,"register of names, list of names, roll, register, roster"
帳簿,ちょうぼ,もういい ちょうぼ出せ ここにはない 銀行に預けた,,,3,"account book, register, ledger"
倣う,ならう,この街はロンドンにならって作られました。,,,3,"to imitate, to follow, to emulate"
模倣,もほう,バカな…ただのもほうで、私の剣技が防げるわけがない！,,,3,"imitation, copying"
奉る,たてまつる,天より降り立ち、一切衆生を救い給う阿弥陀さまの化身と言われる御身の ご尊顔を拝したてまつること、卑賤の身でありながら光栄至極,,,3,"to offer, to present"
奉仕,ほうし,祖父は退職後にほうし活動を始めた,,,3,"service, ministry, attendance"
奉公,ほうこう,何？　聞いてないわよー！ うちにほうこうに来ている新三郎 お嬢がいつもお世話になってます,,,3,"service, apprenticeship, public duty"
崩れる,くずれる,これ以上は偏愛 贔屓ととられ 組織がくずれる,,,3,"to collapse, to crumble"
崩壊,ほうかい,死守しろ　なんとしても ここを破られたら 完全に我が軍はほうかいする！,,,3,"collapse, crumbling, breaking down"
縫う,ぬう,彼女は子供のスカートをぬったんだ。,,,3,"to sew, to stitch"
裁縫,さいほう,じゃあ 蛍の部屋に行ってもいい？ 一応 私もさいほう道具 持ってきたけど,,,3,"sewing, needlework"
細胞,さいぼう,お前ごとき下等生物と 遊んでなんかられねえんだ この単さいぼうが！,,,3,cell
同胞,どうほう,「では、各地のどうほうに檄を飛ばしましょうぞ。　 岡部の生き残りほか大小の反幕勢力、合わせて千ほどはすぐに集まります」,,,3,"brethren, brothers, fellow countrymen, fellowman"
芳しくない,かんばしくない,作戦本部　状況は かんばしくないですね 各所で中央兵が息を吹き返しています,,,3,"poor, not satisfactory, undesirable, unfavourable"
芳香,ほうこう,天井の花のようなモノは数日の間 強いほうこうを放ったのち 見覚えのある姿に変わった,,,3,"perfume, fragrance, aroma, balm"
連邦,れんぽう,今の中華れんぽうはバラバラだ 示威行為と交渉だけで領土の半分が手にはいる,,,3,"commonwealth, federation of states"
異邦人,いほうじん,２人ともいほうじんだと知られるとやっかいごとに巻き込まれる かもしれませんからこうやって隠しているんですよ,,,3,"foreigner, stranger"
飽きる,あきる,「まぁ、あんなものは一時の気の迷い……麻疹みたいなもんで、すぐにみんなあきるんじゃね？」,,,3,"to get tired of, to lose interest in, to be fed up with"
飽和,ほうわ,蓄積された不安がほうわ状態に達しようとしている。,,,3,"saturation, satiation"
乏しい,とぼしい,「なんでその場合、部屋の指紋が一つなのに、携帯の指紋が複数もあるのか……理由にとぼしい」,,,3,"meagre, meager, scarce, limited"
貧乏,びんぼう,全く それに あの小僧 何が侯爵だ 爵位も持たぬ びんぼう貴族の小倅が！,,,3,"poverty-stricken, destitute, poor, penurious"
欠乏,けつぼう,ユーストレスけつぼう性脳梗塞 まあ 公認の病名ではありません,,,3,"want, shortage, famine"
妨げる,さまたげる,会議をさまたげてすいません,,,3,"to disturb, to prevent, to obstruct, to hinder"
妨害,ぼうがい,卿はカイザーではなく 私を狙うべきだったのだ ぼうがいする者も少なく 事は成就したであろうに,,,3,"disturbance, obstruction, hindrance, jamming, interference"
文房具,ぶんぼうぐ,新しいぶんぼうぐを買いました。,,,3,stationery
冷房,れいぼう,れいぼうを入れてください。,,,3,"cooling, air-conditioning"
乳房,ちぶさ,この鬼龍院皐月 我が野望成就のためならば 天下にちぶさをさらそうと 恥もなければ ひるみもない！,,,3,"breast, udder"
某,ぼう,「ぼうテニスマンガみたいにですね、分かります」,,,3,"certain, one"
某,なにがし,40年以止前に早々に断交してしまった日本は偉そうな事を 言える立場てはありません。しかし隣国のなにがしのように、 過去の事はガりに固執していてはいけません。,,,3,"certain amount, some"
膨らむ,ふくらむ,桜のつぼみがふくらんだのね。,,,3,"to expand, to swell (out), to get big"
膨大,ぼうだい,人間の行動や思考は脳内のぼうだいなモジュールの 連合として生成されるものなのです,,,3,"huge, vast, enormous, colossal"
謀,はかりごと,それは伊賀のほうであろうが！ 天正のはかりごと 忘れたとは言わさん！,,,3,"plan, strategy, ruse, trap"
参謀,さんぼう,さんぼう本部は 規格外の切り札を持っているようだな,,,3,"staff officer, military staff adviser, counselor, counsellor"
陰謀,いんぼう,いや 卿はよくやった すでにいんぼうの本拠地である地球教の支部とやらを制圧したというではないか,,,3,"plot, intrigue, scheme"
墨,すみ,服にすみがついちゃった。,,,3,"sumi, India ink, Chinese ink"
石墨,せきぼく,リンゴ3個と膏薬2袋とせきぼく1個? 興味深いですね、何かの暗号でしょうか。,,,3,"graphite, black lead"
没収,ぼっしゅう,毛皮を税関でぼっしゅうされたんだ。,,,3,"forfeiture, seizure, confiscation, impounding"
没落,ぼつらく,かつての飼い主である 大貴族どものぼつらくに伴って  ローエングラム公に 帰順したものの 謹慎させられていたはずだが,,,3,"ruin, fall, collapse"
翻す,ひるがえす,"青き外衣をひるがえす""獅子王""ルーグ様 多くの騎士道物語に活躍が描かれています",,,3,"to turn over, to turn around"
翻訳,ほんやく,彼のほんやくは分かりやすいですよ。,,,3,"translation deciphering, decoding"
悪魔,あくま,これを機にクリチェフスコイ施政下でくすぶっていた野心旺盛のあくまたちが次々と台頭。,,,3,"devil, demon, fiend"
埋める,うめる,その土に異形のものをうめるのは土を穢す事にはならんのか,,,3,"to bury (e.g. in the ground), to fill up"
埋蔵,まいぞう,あの伝説の徳川まいぞう金が 群馬県 赤城山 山中だけでなく...,,,3,burying in the ground
鼓膜,こまく,至尊者の入来を告げる式部官の声が参会者のこまくをたたいた。,,,3,eardrum
又,また,明日、また来ます。,,,3,"again, and, also, still (doing something)"
魅力,みりょく,美人局の成功は女性のみりょく次第だな,,,3,"charm, fascination, glamour, glamor"
魅了,みりょう,ローマの皇帝をみりょうしたその赤石,,,3,"fascination to charm, to fascinate, to mesmerize"
婿,むこ,彼はむこに入った,,,3,"husband, groom"
滅びる,ほろびる,銀河帝国 いや ゴールデンバウム王朝はほろびるべきです 可能であれば私自身の手で滅ぼしてやりたい,,,3,"to go to ruin, to go under, to fall, to be destroyed"
絶滅,ぜつめつ,「魚座は運勢昇り調子とあったのですが……　は。そういえば山羊座は運気ぜつめつでございました！」,,,3,"extinction, extermination"
免れる,まぬがれる,彼らと野合し 宇宙の平和と秩序に不逞な挑戦をたくらむ 自由惑星同盟の野心家たちも 同様の運命をまぬがれることはない,,,3,"to escape (disaster, death, etc.), to be saved from to avoid"
免許,めんきょ,私のめんきょは来年まで有効です。,,,3,"license, permit, licence, certificate"
免除,めんじょ,国立医大に受かれば　これでバカ高い授業料はめんじょされるからな。,,,3,"exemption, exoneration, discharge"
幽霊,ゆうれい,「ゆうれいに影なんかあるかねぇ……しかもこの影の人物は長髪には 見えないけどなぁ……高島さんは長髪だよ」,,,3,"ghost, specter, spectre, apparition, phantom"
幽寂,ゆうじゃく,涙雨にぬれそぼるゆうじゃくの底へと 幻を抱き 落ちゆく うら若き恋情,,,3,"quiet, sequestered"
憂い,うれい,さっきと違う！うれい顔のほうがいいのに！,,,3,"sorrow, grief, anguish, distress"
心憂い,こころうい,この祝福すべき瞬間に、このような 課題を君に伝えるのはこころういのだが・・・,,,3,
憂慮,ゆうりょ,「まったく、人聞きの悪いことを言わないでくださいませんか。 私はただ、玲愛の身の安全をゆうりょしただけなんですけど」,,,3,"anxiety, concern, fear"
誘う,さそう,だが下手に後退すればかえって敵の攻勢をさそうことになりはせんか？ ともすれば 藪蛇もいいところだぞ,,,3,"to invite, to ask"
誘惑,ゆうわく,その時 カイザーと隙を生じたロイエンタール元帥が 堕天使となるゆうわくに耐えていかれるかな,,,3,"temptation, allurement, lure"
揚げ足,あげあし,「な、何だ何だ、お前はよぉ！　そうやって人のあげあしばかり取りやがって！」,,,3,"raised leg, lifting a leg"
抑揚,よくよう,日本語は他の言語と比べるとよくようがない,,,3,"intonation, accent"
揚陸,ようりく,この機を逃してはならない ベルゲングリューンとビューローに連絡 直ちにようりく艦を出して 要塞を占拠せよと,,,3,"unloading (a ship) landing, disembarkation"
油揚げ,あぶらあげ,ウチ、あぶらあげが大好物なんよ。,,,3,"aburaage, thin deep-fried slices of tofu"
揺れる,ゆれる,「ふむ……地、ゆれるは凶兆とも言うが。……手空きはおるのか？」,,,3,"to shake, to sway, to waver"
動揺,どうよう,《ここまでどうようしなくてもいいんじゃない？　 それとも、この家の士卒はよっぽど主筋への忠誠心が厚いのかしら》,,,3,"shaking, trembling, pitching disturbance, unrest, agitation"
擁する,ようする,多数の魔導師と俊英の参謀将校をようする彼らは—,,,3,"to have, to possess"
擁護,ようご,私はメルカッツ提督を信じることにする そして 私の力の及ぶかぎり その権利をようごする,,,3,"protection, advocacy, support"
抑え,おさえ,広大な室内の照明は極度におさえられて、薄暗がりの支配下におかれていた。,,,3,"to restrain, to hold back"
抑制,よくせい,問いかける幕僚の声も、よくせいを欠いてうわずっている,,,3,"control, restraint, suppression"
裸,はだか,彼らははだかのつきあいをしているよ。,,,3,"nakedness, nudity"
裸眼,らがん,みゆきさんってらがんだと視力どれくらいなの？ ０.１もないんですよ――,,,3,naked eye
官吏,かんり,ジークフリード・キルヒアイスの父親は司法省に勤める下級かんりだった。,,,3,"government official, clerk"
絞刑吏,こうけいり,「民衆がルドルフ万歳を叫ぶ声が私の部屋にも聴こえてくる。 彼らがこうけいりに万歳を叫んだことを自覚するまで、どれほどの日数を必要とするだろう」,,,3,hangman
隆起,りゅうき,分厚い胸板 広い肩幅 制服越しでも分かるりゅうきした筋肉,,,3,"protuberance, bulge, protrusion, projection rise, uplift, upheaval"
隆盛,りゅうせい,偉大なるエリザベス１世のお子であるヘンリー９世の即位によって テューダー朝はりゅうせいを…,,,3,"prosperity, flourishing, thriving"
完了,かんりょう,どうした 「虚刀·鑢」 かんりょうってのはそんなもんじゃねえだろ 俺を幻滅させるなよ,,,3,"completion, conclusion"
狩猟,しゅりょう,リンチ少将たちは、このことあるを予期して牙を研いでいた帝国軍に発見され、  しゅりょうのように追いまわされたあげく、白旗をあげて捕虜となった。,,,3,hunting
猟犬,りょうけん,俺だってりょうけんの面目躍如さ,,,3,"hound, hunting dog, gun dog"
糧,かて,我々はその人間をかてとしてるわけだ,,,3,"food, provisions"
食糧,しょくりょう,行こう しょくりょうの配給があるって,,,3,"food (esp. staple food such as rice or wheat), provisions, rations"
兵糧,ひょうろう,白がこんなブルジョアなひょうろう 買うとはな 栄養 大事,,,3,"(army) provisions, food"
丘陵,きゅうりょう,ハイネセンポリスの南200キロのホイッチアきゅうりょうにある 国立精神病院で不審火による火災が発生した,,,3,hill
陵辱,りょうじょく,今は 帝国に屈し なすがままにりょうじょくされ続ける 我ら日本の姿そのもの,,,3,"insult, affront, disgrace"
九分九厘,くぶくりん,例えば 試合が草原ステージだったら くぶくりん こちらの勝ちだ,,,3,"ten to one, nine cases out of ten"
厘,りん,九年ぶりの五りんヘアです,,,3,"one-hundredth, 0.3 mm (one-hundredth of a sun)"
励む,はげむ,金言、ありがとうございました! わたしも、もっとはげむぞー!,,,3,"to strive, to endeavour, to endeavor, to make an effort"
激励,げきれい,パトリチェフには兵士への叱咤げきれい役をひきうけてもらう。,,,3,"encouragement, spurring (on), cheering (on)"
零れる,こぼれる,実りすぎた稲穂が重い頭を垂れるように 必ず手からこぼれ落ち　土へと横たわるのだ,,,3,"to spill, to fall out of, to overflow"
零,れい,そして、 L から特に調査を要望されていた死亡推定時刻ですが… 日本時間の平日午後四時頃から、深夜二時 特に午後８時から午前れい時がその６８％です,,,3,"zero, nought"
裂く,さく,それは切りさきジャックという謎の怪人が出現し...,,,3,"to tear, to rip up"
分裂,ぶんれつ,会社が二つの派閥にぶんれつしているんだ。,,,3,"split, division, break up"
廉,かど,もともと 陛下に反抗の意思を見せたかどで左遷した連中ですからな  裏切るのも当然かと,,,3,"charge, grounds, suspicion"
破廉恥,はれんち,じゃあ おぶろうか そのようなはれんちな真似を私にしろと言うのか はれんち,,,3,"shameless, infamous, disgraceful"
清廉,せいれん,士官学校の様子はいかがでしたか せいれんな魂の息吹に満ちていたでしょう,,,3,"honesty, integrity, purity and unselfishness"
精錬,せいれん,神よ。まことに、あなたは私たちを調べ、 銀をせいれんするように、私たちをねられました。,,,3,"refining, refinement, smelting"
暖炉,だんろ,だんろに火が灯っている 照明器具は壁に四つ　天井に二つ,,,3,"fireplace, hearth, stove"
炉心,ろしん,だけど 今 現にろしん融解の危機が迫っているのよ,,,3,nuclear reactor core
廊下,ろうか,そこ 段差あるから 気をつけるのん あれ ろうかに段差なんてあったけ？,,,3,"corridor, hallway, passageway"
回廊,かいろう,左右に陣を広げろ 密集していてはそのままやられるぞ いけません　かいろうが狭隘にすぎ 展開する余裕が,,,3,"corridor, gallery, hallway"
酒楼,しゅろう,俺はしばらく桂花園のしゅろうにいる 笛が欲しければ いつなりと取りに来い,,,3,restaurant
浪費,ろうひ,物資と兵員をろうひし 敵を喜ばせる義理もありません,,,3,"waste, extravagance"
放浪,ほうろう,そんな年頃になって 世界をほうろうするなんて みっともないでしょ？,,,3,wandering
漏らす,もらす,秘密をもらしたのは彼です。,,,3,"to let leak, to reveal"
早漏,そうろう,「ふひゃひゃひゃっ！　そうろうにも程があるだろうよ！！」,,,3,premature ejaculation
湾,わん,東京わんは重要な役割を果たしている。,,,3,"bay, gulf, inlet"
雪崩,なだれ,フンッ なだれもかわせない無能め,,,3,"avalanche, snowslide"
風邪,かぜ,私はかぜを引きました。,,,3,"common cold, cold, influenza, flu, ague"
寿司,すし,彼女はすしを初めて食べました。,,,3,sushi
欠伸,あくび,「詰まらんぞ、アンチクロス！　退屈過ぎてあくびが出る！」,,,3,"yawn, yawning"
生憎,あいにく,「あいにくとそこまで手が回らなくてな。　営倉で我慢して頂こうか？」,,,3,"unfortunately, Sorry, but ..."
足袋,たび,「たびなのに、信じられねースピードだし。　信号変わんなかったらヤバかったな……」,,,3,"tabi, Japanese socks (with split toe)"
海豚,いるか,いるかにも会えるん？ 運がよかったらな,,,3,"dolphin (or other small toothed whales, such as porpoises, belugas, etc.)"
濫用,らんよう,当時の司法尚書ルーゲ伯が、〝みごとな奇術〟と皮肉ったほどで、 おなじ門閥貴族の眼から見ても、その特権らんようは度がすぎていた。,,,3,"abuse, misuse, misappropriation"
鋳型,いがた,かた枠というのは液体コンクリート が固まるまで閉じ込めるいがたのようなもの でお菓子で言うとゼリーのようなものとお考えください,,,3,"mold, mould, template"
鼻孔,びこう,キルヒアイスのびこうを、あるかなしかのかすかな臭気が刺激した。,,,3,"nostril, nostrils, naris, nares"
擦る,する,そんなに悲しいの？ あいや　痛い　すりむいた,,,3,"to skin (one's knee), to graze, to scratch"
